date,Bike,Trip Duration,Gender,year,month,day,age,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,Male,Female,Unknown
2018-08-15,1599,495.5172,0.182,2018.0,8.0,15.0,36.8937,4.25,0.0,0.0,0.0,78.0,86.0,70.0,290.0,300.0,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1212,339.0,48.0
2018-08-16,1608,426.2289,0.2046,2018.0,8.0,16.0,37.0068,2.91,0.0,0.0,0.0,82.0,88.0,76.0,270.0,260.0,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1203,367.0,38.0
2018-08-17,1436,543.2667,0.1852,2018.0,8.0,17.0,36.8942,2.91,1.04,0.0,0.0,79.5,87.0,72.0,290.0,280.0,14.1,25.9,1.0,1.0,1.0,0.0,0.0,1.0,1094,304.0,38.0
2018-08-18,826,869.9177,0.2324,2018.0,8.0,18.0,36.2143,3.8,0.07,0.0,0.0,78.0,85.0,71.0,340.0,340.0,10.1,19.9,1.0,0.0,1.0,0.0,0.0,0.0,590,214.0,22.0
2018-08-19,738,562.4173,0.2141,2018.0,8.0,19.0,35.3509,4.7,0.02,0.0,0.0,69.5,72.0,67.0,70.0,70.0,13.0,19.9,1.0,0.0,0.0,0.0,0.0,0.0,550,173.0,15.0
2018-08-20,1513,431.5129,0.1963,2018.0,8.0,20.0,36.5188,2.68,0.0,0.0,0.0,70.5,74.0,67.0,70.0,70.0,10.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1116,347.0,50.0
2018-08-21,1616,428.1943,0.19,2018.0,8.0,21.0,37.0644,3.58,0.11,0.0,0.0,72.5,79.0,66.0,140.0,130.0,8.9,16.1,1.0,0.0,1.0,0.0,0.0,0.0,1217,353.0,46.0
2018-08-22,1591,489.3903,0.1816,2018.0,8.0,22.0,37.3752,4.03,0.72,0.0,0.0,76.5,82.0,71.0,360.0,360.0,12.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,1204,338.0,49.0
2018-08-23,1562,483.0384,0.2042,2018.0,8.0,23.0,36.6793,3.8,0.0,0.0,0.0,71.0,77.0,65.0,350.0,340.0,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1139,371.0,52.0
2018-08-24,1457,549.9568,0.1695,2018.0,8.0,24.0,36.6102,1.12,0.0,0.0,0.0,73.5,82.0,65.0,270.0,180.0,8.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,1120,292.0,45.0
2018-08-25,958,549.7296,0.2129,2018.0,8.0,25.0,37.1482,1.79,0.0,0.0,0.0,74.0,80.0,68.0,170.0,130.0,6.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,706,228.0,24.0
2018-08-26,885,585.0068,0.2158,2018.0,8.0,26.0,36.6169,3.36,0.0,0.0,0.0,76.0,83.0,69.0,260.0,240.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,648,214.0,23.0
2018-08-27,1521,534.6739,0.1755,2018.0,8.0,27.0,36.3596,2.46,0.0,0.0,0.0,81.0,88.0,74.0,260.0,270.0,8.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1170,309.0,42.0
2018-08-28,1548,432.0181,0.1944,2018.0,8.0,28.0,36.3928,3.8,0.0,0.0,0.0,86.5,94.0,79.0,280.0,250.0,12.1,19.9,0.0,0.0,0.0,0.0,0.0,1.0,1177,336.0,35.0
2018-08-29,1529,460.9941,0.172,2018.0,8.0,29.0,37.1105,4.92,0.0,0.0,0.0,86.5,92.0,81.0,270.0,260.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,1178,307.0,44.0
2018-08-30,1507,444.3397,0.1798,2018.0,8.0,30.0,36.5508,4.47,0.0,0.0,0.0,84.0,90.0,78.0,350.0,240.0,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1132,323.0,52.0
2018-08-31,1195,446.7339,0.1573,2018.0,8.0,31.0,36.6937,3.8,0.03,0.0,0.0,73.5,78.0,69.0,60.0,70.0,10.1,18.1,1.0,0.0,0.0,0.0,0.0,0.0,933,225.0,37.0
2018-09-01,718,566.7925,0.2423,2018.0,9.0,1.0,35.727,2.46,0.0,0.0,0.0,73.5,78.0,69.0,120.0,110.0,8.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,502,195.0,21.0
2018-09-02,625,632.9216,0.1888,2018.0,9.0,2.0,37.0384,2.01,0.0,0.0,0.0,74.5,81.0,68.0,150.0,140.0,8.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,455,144.0,26.0
2018-09-03,768,634.737,0.2253,2018.0,9.0,3.0,36.0521,2.68,0.0,0.0,0.0,82.5,90.0,75.0,270.0,180.0,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,557,192.0,19.0
2018-09-04,1371,440.8578,0.1612,2018.0,9.0,4.0,37.612,2.01,0.0,0.0,0.0,84.5,92.0,77.0,360.0,300.0,6.9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1072,260.0,39.0
2018-09-05,1548,485.6557,0.1725,2018.0,9.0,5.0,37.2138,1.34,0.0,0.0,0.0,83.0,89.0,77.0,230.0,190.0,6.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1193,311.0,44.0
2018-09-06,1400,437.795,0.1771,2018.0,9.0,6.0,37.0121,2.91,0.36,0.0,0.0,83.0,93.0,73.0,10.0,30.0,16.1,31.1,1.0,0.0,1.0,0.0,0.0,1.0,1076,286.0,38.0
2018-09-07,1523,478.9258,0.1871,2018.0,9.0,7.0,37.2219,6.26,0.0,0.0,0.0,72.0,75.0,69.0,60.0,50.0,14.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,1150,329.0,44.0
2018-09-08,951,515.8938,0.2376,2018.0,9.0,8.0,36.2376,6.26,0.02,0.0,0.0,66.0,71.0,61.0,40.0,50.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,675,251.0,25.0
2018-09-09,358,1195.7123,0.1788,2018.0,9.0,9.0,35.6899,6.04,0.45,0.0,0.0,58.5,62.0,55.0,40.0,60.0,13.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,262,80.0,16.0
2018-09-10,753,389.5166,0.1408,2018.0,9.0,10.0,35.8831,6.93,0.93,0.0,0.0,59.0,64.0,54.0,60.0,60.0,13.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,603,128.0,22.0
2018-09-11,1477,472.7035,0.1578,2018.0,9.0,11.0,36.7035,1.34,0.02,0.0,0.0,68.0,74.0,62.0,30.0,20.0,8.1,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1148,281.0,48.0
2018-09-12,1178,434.3489,0.1834,2018.0,9.0,12.0,37.3048,0.22,0.15,0.0,0.0,74.0,77.0,71.0,30.0,40.0,4.9,6.9,1.0,0.0,0.0,0.0,0.0,1.0,892,251.0,35.0
2018-09-13,1475,447.4698,0.1607,2018.0,9.0,13.0,37.1688,0.0,0.13,0.0,0.0,72.5,76.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1150,281.0,44.0
2018-09-14,1488,599.4335,0.1888,2018.0,9.0,14.0,36.8071,0.0,0.0,0.0,0.0,71.5,75.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1121,324.0,43.0
2018-09-15,1052,627.4544,0.2129,2018.0,9.0,15.0,36.635,0.0,0.0,0.0,0.0,73.5,80.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780,248.0,24.0
2018-09-16,1063,649.0546,0.2295,2018.0,9.0,16.0,36.0762,0.0,0.0,0.0,0.0,75.5,84.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,276.0,32.0
2018-09-17,1501,452.3698,0.1959,2018.0,9.0,17.0,36.3318,0.0,0.01,0.0,0.0,73.5,79.0,68.0,170.0,150.0,6.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1151,322.0,28.0
2018-09-18,1271,433.6475,0.1747,2018.0,9.0,18.0,36.7836,2.01,1.19,0.0,0.0,74.5,79.0,70.0,50.0,240.0,10.1,21.9,1.0,0.0,1.0,0.0,0.0,0.0,967,263.0,41.0
2018-09-19,1590,774.2352,0.1918,2018.0,9.0,19.0,37.0082,3.58,0.0,0.0,0.0,74.5,81.0,68.0,60.0,20.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1199,348.0,43.0
2018-09-20,1553,485.4598,0.2035,2018.0,9.0,20.0,36.6909,2.46,0.0,0.0,0.0,68.5,72.0,65.0,60.0,50.0,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1139,365.0,49.0
2018-09-21,1558,481.1136,0.2022,2018.0,9.0,21.0,37.0315,2.01,0.0,0.0,0.0,69.5,72.0,67.0,170.0,200.0,8.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1175,349.0,34.0
2018-09-22,1056,591.732,0.2216,2018.0,9.0,22.0,36.1383,5.14,0.0,0.0,0.0,68.0,74.0,62.0,40.0,220.0,10.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,784,253.0,19.0
2018-09-23,901,580.6815,0.2075,2018.0,9.0,23.0,36.4206,3.13,0.0,0.0,0.0,63.0,66.0,60.0,60.0,40.0,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,636,226.0,39.0
2018-09-24,1601,664.9319,0.183,2018.0,9.0,24.0,37.1749,7.16,0.0,0.0,0.0,63.0,69.0,57.0,50.0,90.0,16.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1236,329.0,36.0
2018-09-25,522,385.6475,0.1552,2018.0,9.0,25.0,35.7874,3.36,1.95,0.0,0.0,66.0,73.0,59.0,50.0,90.0,12.1,21.9,1.0,0.0,0.0,0.0,0.0,0.0,409,97.0,16.0
2018-09-26,1500,474.812,0.166,2018.0,9.0,26.0,37.3153,1.79,0.21,0.0,0.0,75.5,82.0,69.0,290.0,260.0,10.1,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1163,293.0,44.0
2018-09-27,1550,485.8581,0.189,2018.0,9.0,27.0,36.8884,4.25,0.0,0.0,0.0,66.5,72.0,61.0,10.0,20.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1181,331.0,38.0
2018-09-28,1180,450.639,0.1576,2018.0,9.0,28.0,36.6161,3.8,0.77,0.0,0.0,60.5,65.0,56.0,50.0,30.0,14.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,914,226.0,40.0
2018-09-29,980,608.3745,0.2398,2018.0,9.0,29.0,36.1684,2.46,0.0,0.0,0.0,65.0,72.0,58.0,330.0,300.0,8.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,681,267.0,32.0
2018-09-30,987,621.8804,0.2503,2018.0,9.0,30.0,36.0527,2.46,0.0,0.0,0.0,62.0,70.0,54.0,270.0,40.0,8.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,660,287.0,40.0
2018-10-01,1451,467.0593,0.1785,2018.0,10.0,1.0,37.1447,2.01,0.0,0.0,0.0,69.5,76.0,63.0,240.0,230.0,8.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,1106,302.0,43.0
2018-10-02,1646,486.709,0.2108,2018.0,10.0,2.0,36.4885,2.01,0.69,0.0,0.0,71.0,77.0,65.0,300.0,310.0,14.1,23.9,1.0,0.0,1.0,0.0,0.0,1.0,1229,382.0,35.0
2018-10-03,1632,463.7267,0.1979,2018.0,10.0,3.0,36.9418,2.46,0.0,0.0,0.0,68.5,74.0,63.0,290.0,300.0,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1245,355.0,32.0
2018-10-04,1535,522.7088,0.1785,2018.0,10.0,4.0,37.3987,0.89,0.04,0.0,0.0,68.5,76.0,61.0,230.0,200.0,8.9,14.1,1.0,0.0,0.0,0.0,0.0,0.0,1185,312.0,38.0
2018-10-05,1520,459.2737,0.1941,2018.0,10.0,5.0,36.8441,3.58,0.0,0.0,0.0,65.5,71.0,60.0,20.0,50.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,1137,339.0,44.0
2018-10-06,815,545.9804,0.2344,2018.0,10.0,6.0,35.5288,1.12,0.0,0.0,0.0,65.5,68.0,63.0,240.0,260.0,6.9,12.1,1.0,0.0,0.0,0.0,0.0,1.0,572,217.0,26.0
2018-10-07,903,725.6213,0.2292,2018.0,10.0,7.0,36.5548,2.46,0.0,0.0,0.0,73.0,79.0,67.0,270.0,250.0,8.1,14.1,1.0,0.0,0.0,0.0,0.0,0.0,630,240.0,33.0
2018-10-08,1238,408.1026,0.1801,2018.0,10.0,8.0,36.147,4.03,0.0,0.0,0.0,69.0,74.0,64.0,50.0,60.0,12.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,959,251.0,28.0
2018-10-09,1684,522.0998,0.2043,2018.0,10.0,9.0,37.0897,0.67,0.0,0.0,0.0,71.5,77.0,66.0,230.0,220.0,8.9,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1264,382.0,38.0
2018-10-10,1622,471.7577,0.1887,2018.0,10.0,10.0,37.0339,2.68,0.0,0.0,0.0,75.5,80.0,71.0,260.0,230.0,8.1,14.1,1.0,0.0,0.0,0.0,0.0,1.0,1248,340.0,34.0
2018-10-11,1109,418.6231,0.1957,2018.0,10.0,11.0,36.6718,1.34,0.84,0.0,0.0,73.0,77.0,69.0,280.0,260.0,8.9,15.0,1.0,0.0,1.0,0.0,0.0,0.0,844,241.0,24.0
2018-10-12,1317,459.167,0.1739,2018.0,10.0,12.0,36.8975,5.82,0.43,0.0,0.0,59.5,68.0,51.0,290.0,300.0,16.1,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1026,260.0,31.0
2018-10-13,731,600.5705,0.2462,2018.0,10.0,13.0,36.617,0.0,0.1,0.0,0.0,50.5,55.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511,200.0,20.0
2018-10-14,798,554.3283,0.2218,2018.0,10.0,14.0,36.2757,0.0,0.0,0.0,0.0,52.5,58.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559,208.0,31.0
2018-10-15,1265,445.2656,0.2119,2018.0,10.0,15.0,36.4545,0.0,0.05,0.0,0.0,60.0,68.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,931,301.0,33.0
2018-10-16,1459,415.3454,0.2193,2018.0,10.0,16.0,37.1357,0.0,0.01,0.0,0.0,53.5,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077,351.0,31.0
2018-10-17,1410,433.9936,0.1922,2018.0,10.0,17.0,37.1454,0.0,0.0,0.0,0.0,53.5,61.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075,303.0,32.0
2018-10-18,1271,366.9292,0.1786,2018.0,10.0,18.0,36.8788,0.0,0.0,0.0,0.0,46.0,50.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986,256.0,29.0
2018-10-19,1329,789.4056,0.1859,2018.0,10.0,19.0,37.4199,0.0,0.0,0.0,0.0,51.5,60.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030,273.0,26.0
2018-10-20,863,489.1924,0.2109,2018.0,10.0,20.0,36.7694,0.0,0.06,0.0,0.0,56.5,62.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619,213.0,31.0
2018-10-21,638,445.0737,0.2602,2018.0,10.0,21.0,36.3229,0.0,0.0,0.0,0.0,45.0,51.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,183.0,17.0
2018-10-22,1208,402.6291,0.1846,2018.0,10.0,22.0,37.0497,0.0,0.0,0.0,0.0,44.5,50.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947,242.0,19.0
2018-10-23,1479,426.3881,0.1826,2018.0,10.0,23.0,37.4476,0.0,0.0,0.0,0.0,56.0,63.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141,304.0,34.0
2018-10-24,1373,457.3678,0.177,2018.0,10.0,24.0,37.279,0.0,0.0,0.0,0.0,49.0,54.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054,281.0,38.0
2018-10-25,1197,403.6817,0.1988,2018.0,10.0,25.0,37.3342,0.0,0.0,0.0,0.0,45.5,51.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905,265.0,27.0
2018-10-26,1208,399.043,0.1821,2018.0,10.0,26.0,37.0662,0.0,0.0,0.0,0.0,44.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,916,256.0,36.0
2018-10-27,202,592.3465,0.1733,2018.0,10.0,27.0,36.1337,0.0,1.27,0.0,0.0,47.5,51.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,167,35.0,0.0
2018-10-28,567,592.9718,0.2328,2018.0,10.0,28.0,36.8395,0.0,0.07,0.0,0.0,48.5,52.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,405,147.0,15.0
2018-10-29,1158,478.2694,0.1813,2018.0,10.0,29.0,37.1261,0.0,0.03,0.0,0.0,51.5,56.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,898,235.0,25.0
2018-10-30,1240,387.0895,0.1823,2018.0,10.0,30.0,37.1153,0.0,0.0,0.0,0.0,48.5,55.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968,249.0,23.0
2018-10-31,1266,438.2954,0.2014,2018.0,10.0,31.0,37.3033,0.0,0.0,0.0,0.0,54.0,64.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963,279.0,24.0
